transID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
NSGA822R0O13DC,dki,R. Unggul Halimah,F,1986,JAK.64,Lenteng Agung - Aseli,1,B03899P,Sbr. Kec. Jagakarsa,-6.334583,106.8216,19,4/19/2023 6:02,B00868P,Jln. Aselih,-6.347277,106.79695,37,4/19/2023 6:35,0
LHLN186I5P76IS,brizzi,Zelda Laksita,M,2009,JAK.30,Grogol - Meruya via Roxy,1,B04576P,Sbr. Univ. Mercu Buana,-6.210273,106.73786,11,4/19/2023 5:40,B05009P,Simpang Meruya Ilir 1,-6.196682,106.75517,28,4/19/2023 6:33,0
FVYU367B8Y55PI,dki,R.A. Rahmi Firmansyah,M,1984,JAK.88,Terminal Tanjung Priok - Ancol Barat,1,B05993P,Polsek Pademangan,-6.12944,106.84317,14,4/19/2023 6:42,B06875P,Jln. R. E. Martadinata,-6.130036,106.83429,19,4/19/2023 7:34,0
PIVM620A3K35ZJ,brizzi,Warsa Gunawan,F,1986,5B,Stasiun Tebet - BNN,0,P00015,Bidara Cina,-6.229724,106.86721,9,4/19/2023 5:42,P00297,BNN LRT,-6.245863,106.871143,12,4/19/2023 6:35,3500
AHCJ656R1R83XK,dki,"R. Sadina Sinaga, S.Psi",F,1992,JAK.16,Cililitan - Condet,0,B06791P,SDN 11 Batu Ampar,-6.284068,106.85835,16,4/19/2023 5:07,B02495P,Munggang 1,-6.276272,106.85299,25,4/19/2023 5:40,0
IWFR245Z5Z18FR,dki,Sadina Lailasari,F,1987,3,Kalideres - Bundaran HI via Veteran,0,P00081,Indosiar,-6.163376,106.77514,8,4/19/2023 6:12,P00087,Jelambar,-6.166548,106.78651,9,4/19/2023 6:43,3500
YIJW213L9K02WN,flazz,"Dt. Vinsen Budiyanto, S.H.",F,2009,3,Kalideres - Bundaran HI via Veteran,1,,Jembatan Gantung,-6.155513,106.74946,8,4/19/2023 5:48,P00201,Rawa Buaya,-6.153908,106.72619,11,4/19/2023 6:35,3500
KGWG461Z0M99ES,dki,Jaya Narpati,M,2005,JAK.06,,0,B02767P,Pertigaan Cedang 1,-6.301603,106.9125,24,4/19/2023 6:38,,,,,,,0
UQCE810C3H20BQ,online,Zelda Wibowo,M,1989,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0,B00048P,Aneka PIK Penggilingan,-6.202636,106.92867,16,4/19/2023 6:53,B05823P,United Tractors 1,-6.18326,106.93243,28,4/19/2023 7:46,3500
APXN849H2E69GO,online,Lili Suryatmi,M,1968,JAK.85,Bintara - Cipinang Indah,1,,Taman Pangkalan Jati Kalimalang,-6.24599,106.9053,4,4/19/2023 5:46,B01677P,Jln. Teluk Mandar 2,-6.238944,106.91004,13,4/19/2023 6:42,0
UFTF272W6Z37PQ,dki,Unjani Mulyani,F,1987,M6,Ragunan - MH Thamrin,1,P00164,Pejaten,-6.278404,106.82972,4,4/19/2023 5:12,P00024,Buncit Indah,-6.274333,106.83029,5,4/19/2023 5:36,3500
JAJJ724B7T54DR,dki,Tgk. Hamzah Hutagalung,M,1986,3C,Rusun Kapuk Muara - Penjaringan,0,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,0,4/19/2023 6:25,P00170,Penjaringan,-6.126306,106.79203,1,4/19/2023 6:58,0
OUAH408D2Q47AN,flazz,Winda Puspita,M,1959,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0,B05739P,The Wave,-6.214587,106.83642,7,4/19/2023 5:12,B03396P,Kota Kasablanka,-6.224688,106.84246,11,4/19/2023 6:05,3500
DTPF027K7N35NI,dki,Nova Puspasari,F,1965,12A,Pelabuhan Kaliadem - Kota,0,P00138,Museum Fatahillah,-6.13393,106.81209,18,4/19/2023 6:33,P00013,Kota,-6.13679,106.8149,19,4/19/2023 7:16,3500
KHWN504I2G89BY,brizzi,Paulin Nugroho,M,1984,JAK.39,Kalimalang - Duren Sawit,0,B01625P,Jln. Swakarsa IV Pondok Kelapa,-6.243335,106.94262,36,4/19/2023 6:50,B01984P,Klapa Village Pondok Kelapa,-6.238159,106.94153,41,4/19/2023 7:31,0
VABC595S1C68QZ,dki,"H. Rangga Santoso, S.Farm",M,1973,9A,PGC 2 - Grogol 2,1,P00297,BNN LRT,-6.245863,106.871143,15,4/19/2023 6:26,P00033,Cawang UKI,-6.250309,106.8736,17,4/19/2023 7:25,3500
AJGJ184B7F54II,dki,"Zizi Santoso, M.Kom.",M,1970,M3,Kalideres - Bundaran HI via Veteran,0,P00074,Grogol 1,-6.166824,106.78971,6,4/19/2023 6:22,P00088,Jembatan Baru,-6.154831,106.73038,12,4/19/2023 7:09,3500
TSNG049I9Q70LJ,brizzi,Intan Usada,M,1992,JAK.26,Rawamangun - Duren Sawit,1,,Velodrome 1,-6.193624,106.88875,3,4/19/2023 5:53,B02070P,Komplek Wijaya Kusuma 1,-6.229588,106.90531,46,4/19/2023 6:32,0
KUSR793O4G10KS,emoney,"Kamaria Megantara, S.IP",M,1997,9H,Blok M - Universitas Indonesia,1,B05680P,Tj. Mas Raya,-6.308428,106.8391,31,4/19/2023 5:32,B00491P,Gg. Kancil I Lenteng Agung,-6.316507,106.83774,34,4/19/2023 5:59,3500
CSVG498U3G36CU,brizzi,Cemeti Padmasari,F,1993,7C,Cibubur - BKN,1,B00226P,Buperta Cibubur,-6.370321,106.89628,1,4/19/2023 5:33,B00248P,Cibubur Junction,-6.368735,106.89366,2,4/19/2023 6:27,3500
QHHM835O6V12WU,dki,"Gamanto Maheswara, S.H.",F,1974,JAK.42,Kampung Melayu - Pondok Kelapa,1,B00354P,Flyover Jatinegara 1,-6.215301,106.87356,36,4/19/2023 6:44,B04170P,Sbr. Ps. Rawa Bening,-6.216795,106.87037,38,4/19/2023 7:18,0
XBWM524N4U07RF,dki,Nalar Winarno,F,1982,8C,Kebayoran Lama - Tanah Abang,1,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,0,4/19/2023 6:26,B02317P,Masjid Jami Al Makmur 1,-6.189195,106.81549,9,4/19/2023 6:55,3500
BCKY809N0H49CN,dki,Indah Habibi,M,1979,8,Lebak Bulus - Pasar Baru via Tomang,1,P00172,Permata Hijau,-6.221427,106.78325,16,4/19/2023 5:19,P00128,Lebak Bulus,-6.289413,106.77415,23,4/19/2023 6:07,3500
LGRN313K0E64NY,dki,Ilyas Rahimah,F,1984,JAK.21,Cililitan - Dwikora,0,B00561P,Gg. Siluman Cililitan Besar,-6.264959,106.8747,6,4/19/2023 6:29,B02959P,Pos Jaga Utama 2,-6.261242,106.88827,20,4/19/2023 7:01,0
AGEW128K3U44LR,dki,Hendra Andriani,M,1992,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1,B00368P,Flyover Radin Inten 1,-6.216112,106.92439,8,4/19/2023 6:23,B03289P,Rusun Pondok Bambu,-6.241583,106.91085,22,4/19/2023 6:56,0
RTIC905F0U71DT,dki,Martaka Wijaya,M,1989,JAK.54,Grogol - Benhil,0,B03824P,Sbr. Jln. Rasamala Dalam,-6.174903,106.80482,24,4/19/2023 6:49,B03107P,Roxy Square 2,-6.167221,106.79975,32,4/19/2023 7:41,0
YULE163A3O52JO,dki,Indra Laksmiwati,M,1987,JAK.43B,,1,B01794P,Kalibata City 1,-6.255951,106.85404,5,4/19/2023 6:43,B03889P,Sbr. Kalibata Square,-6.255574,106.85167,9,4/19/2023 7:17,0
AHQP470L9F68HV,emoney,Estiono Simbolon,F,1994,JAK.80,Rawa Buaya - Rawa Kompeni,1,B06119P,Jln. Prima,-6.123869,106.71834,27,4/19/2023 5:50,B04437P,Sbr. SMAN 95,-6.126402,106.70406,34,4/19/2023 6:12,0
GBCW374S6Q04AR,dki,Vera Saputra,M,1991,JAK.11,Tanah Abang - Kebayoran Lama,0,B00320P,DPP FPI,-6.194368,106.80536,15,4/19/2023 6:22,B01259P,Jln. Kemandoran VII Grogol Utara,-6.209631,106.78344,31,4/19/2023 6:59,0
CCMH528C1Z10HV,dki,R. Viktor Winarno,F,1999,4E,Rusun Jatinegara Kaum - Pulo Gadung,0,B02274P,Masjid Assuada,-6.194327,106.90544,11,4/19/2023 5:43,,Jiep 2,-6.192554,106.90569,12,4/19/2023 6:14,0
DVDG624N6P29GV,dki,Laila Pratama,F,1986,S31,Bintaro - Fatmawati,1,B01184P,Jln. Kaimun Jaya,-6.292537,106.78705,2,4/19/2023 6:20,B00148P,Bintaro Xchange,-6.286813,106.72865,5,4/19/2023 7:09,20000
BFHQ673A2N13NB,dki,Sutan Bahuwarna Uyainah,M,1996,JAK.23,Senen - Pisangan Baru,0,B06427P,Jln. Kemuning Raya 1,-6.197144,106.864674,33,4/19/2023 6:17,B06432P,Jln. Rasamala,-6.206328,106.871422,38,4/19/2023 7:07,0
HSLQ259C2U57EX,dki,Kamila Puspita,F,2003,6V,Ragunan - Gelora Bung Karno,1,P00071,Gelora Bung Karno,-6.224217,106.8058,0,4/19/2023 5:32,P00024,Buncit Indah,-6.274333,106.83029,11,4/19/2023 6:21,3500
MFSP336C8G03JA,dki,Iriana Riyanti,M,1996,JAK.50,Kalideres - Puri Kembangan,0,B00465P,Gg. H. Doel Bojong Raya,-6.167321,106.73423,45,4/19/2023 5:10,B03828P,Sbr. Jln. Ruby Kembangan Utara,-6.179903,106.73422,52,4/19/2023 5:35,0
MRWL743D8K80PM,online,R.M. Langgeng Nashiruddin,F,2008,M4,Pulo Gadung 2 - Dukuh Atas 2,0,P00127,Layur,-6.193539,106.89909,3,4/19/2023 5:06,P00269,Velodrome,-6.193468,106.8883,5,4/19/2023 5:34,3500
MXAM944Y5N07PN,dki,Samsul Iswahyudi,F,2005,JAK.46,Pasar Minggu - Jagakarsa,0,B03717P,Sbr. Jln. H. Matasan,-6.317581,106.82484,16,4/19/2023 5:02,B01733P,Jatipadang Raya,-6.293986,106.82335,26,4/19/2023 5:43,0
TTXJ844G3J53TK,dki,Hendra Simbolon,M,1984,JAK.17,Senen - Pulo Gadung,0,B00083P,Atrium 1,-6.177759,106.8412,50,4/19/2023 6:34,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,53,4/19/2023 7:03,0
DOGW330U1I32NX,dki,Titi Prasetya,F,2002,1P,Senen - Blok M,0,B05693P,Telkom Grapari,-6.18222,106.83297,11,4/19/2023 5:48,,,,,,,3500
UCEO402W6O57CT,online,Dalima Winarsih,F,2008,5F,Kampung Melayu - Tanah Abang,1,B02151P,London School,-6.205065,106.81662,8,4/19/2023 6:51,B01804P,Kampung Melayu Besar 2,-6.225314,106.86292,24,4/19/2023 7:49,3500
JFHN231O6L16MC,dki,"Emil Widiastuti, S.Gz",M,1998,JAK.11,Tanah Abang - Kebayoran Lama,0,B03368P,SDN Grogol Utara 03,-6.214998,106.7777,36,4/19/2023 6:26,B05455P,St. Kebayoran 2,-6.235723,106.78285,47,4/19/2023 7:14,0
ZKMO079M9G56CY,emoney,Putri Handayani,F,2003,JAK.112,Terminal Tanah Merah - Pulo Gadung,1,B01310P,Jln. Kuning Tua,-6.164733,106.90996,19,4/19/2023 6:24,B00707P,Grii Kelapa Gading,-6.145063,106.90953,29,4/19/2023 6:56,0
BWRW211E0V76SK,emoney,Luhung Permadi,F,2005,6D,Stasiun Tebet - Karet via Underpass,1,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,15,4/19/2023 5:48,B00221P,Bundaran Senayan 1,-6.227445,106.80187,17,4/19/2023 6:28,3500
INEZ245K5D91TY,online,Ir. Usman Megantara,F,1991,JAK.08,Roxy - Benhil,1,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,25,4/19/2023 6:34,B00816P,ITC Roxy,-6.16737,106.80248,33,4/19/2023 7:14,0
AEAG780E9K69GO,flazz,"Raisa Putra, M.Ak",F,1989,7D,Pancoran - Kampung Rambutan,1,B04290P,Sbr. RS Moh Ridwan Meuraksa,-6.294767,106.88167,4,4/19/2023 5:03,P00145,Pancoran Tugu Arah Barat,-6.2433,106.84388,14,4/19/2023 5:58,3500
JXGS405C1S82GC,dki,"Danu Pradipta, S.Pd",M,1977,JAK.112,Terminal Tanah Merah - Pulo Gadung,1,B04287P,Sbr. RS Mediros,-6.179204,106.90379,9,4/19/2023 6:43,B04878P,Simpang Jln. Tarian Raya Barat,-6.170599,106.9099,14,4/19/2023 7:12,0
FTED585V1X73SQ,emoney,R. Sabrina Megantara,M,1997,11K,Rusun Komarudin - Penggilingan,0,P00270,Walikota Jakarta Timur,-6.21254,106.94537,1,4/19/2023 5:23,P00169,Penggilingan,-6.214132,106.93961,2,4/19/2023 6:04,0
LKEM547Z7F94VM,dki,H. Jarwadi Suartini,M,2002,JAK.11,Tanah Abang - Kebayoran Lama,1,B01335P,Jln. Madrasah II Sukabumi Selatan,-6.209608,106.78336,18,4/19/2023 6:04,B05102P,Simpang Rawa Belong Palmerah Barat,-6.20663,106.78342,20,4/19/2023 6:32,0
MMZC584F7P26HW,emoney,R.A. Puti Permadi,M,1987,9D,Pasar Minggu - Tanah Abang,0,B02541P,Otorita Asahan,-6.223991,106.8159,16,4/19/2023 5:21,B02470P,Mja Rawa Bambu,-6.292069,106.84179,44,4/19/2023 6:07,3500
IWAA236P2R32AX,dki,Paramita Budiyanto,F,1997,8C,Kebayoran Lama - Tanah Abang,1,B04301P,Sbr. RSUD Tanah Abang,-6.191139,106.81506,10,4/19/2023 6:53,B05783P,TPU Karet Bivak,-6.201241,106.814,16,4/19/2023 7:28,3500
OSJE979Y7F35QO,emoney,Raina Kusmawati,F,1996,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,0,B04112P,Sbr. Mushola Al Hidayah Bukit Duri,-6.222635,106.85527,8,4/19/2023 5:32,B05438P,St. Duren Kalibata 2,-6.256023,106.85547,24,4/19/2023 6:13,0
XISA822D0X28EF,dki,"Drs. Genta Irawan, M.Pd",M,1993,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,0,B03270P,Rusun Cipinang Besar Selatan,-6.231625,106.88288,0,4/19/2023 6:43,B05785P,TPU Kb. Nanas 2,-6.232106,106.88017,1,4/19/2023 7:41,0
UJSM242B1S48FC,emoney,Bajragin Usada,M,2008,5,Matraman Baru - Ancol,0,P00021,Budi Utomo,-6.166063,106.83906,9,4/19/2023 16:19,P00140,Pademangan,-6.133704,106.83164,13,4/19/2023 17:50,3500
RMYY644S8S25VL,dki,Gandi Widodo,F,1997,6C,Stasiun Tebet - Karet via Patra Kuningan,1,B03318P,Sawo Kecik Raya,-6.224852,106.85489,10,4/19/2023 17:16,P00235,Stasiun Tebet,-6.225503,106.85814,11,4/19/2023 18:20,3500
XFSG853M9O78GY,dki,Emong Wastuti,F,1992,R1A,Pantai Maju - Kota,1,B02389P,Mayang Permai,-6.116421,106.75963,30,4/19/2023 16:21,,Simpang Mandara Permai 2,-6.116512,106.75622,31,4/19/2023 17:41,3500
WCLC613G0S97ZW,flazz,Surya Wacana,F,1978,11D,Pulo Gebang - Pulo Gadung 2 via PIK,1,B02947P,Pool Taksi,-6.188631,106.93426,7,4/19/2023 16:06,B02548P,Pajak Dan Retribusi Cakung,-6.205256,106.9312,18,4/19/2023 18:02,3500
ELQY963V4T02XJ,flazz,Embuh Mardhiyah,M,1982,12,Tanjung Priok - Pluit,1,P00241,Sunter Kelapa Gading Arah Utara,-6.1429,106.89076,15,4/19/2023 16:03,P00272,Walikota Jakarta Utara Arah Utara,-6.118842,106.89314,17,4/19/2023 17:23,3500
RGMV323J9C08EO,dki,Tirta Siregar,F,1993,1T,Cibubur - Balai Kota,1,B00325P,Dukuh Atas 3,-6.20565,106.8225,7,4/19/2023 17:42,B02873P,Plaza Sentral,-6.216247,106.81676,12,4/19/2023 19:11,20000
WHAQ855Q7U81PT,emoney,"R. Devi Hariyah, S.T.",M,1974,JAK.18,Kalibata - Kuningan,1,B01567P,Jln. Sawo III,-6.216545,106.84427,10,4/19/2023 17:20,B02230P,Masjid Al Barakah Assyafiiyah,-6.220472,106.8508,15,4/19/2023 18:41,0
KXXG391A5X70AJ,dki,Darmanto Rajasa,F,1991,JAK.03,Lebak Bulus - Andara,0,B01204P,Jln. Karang Tengah Raya,-6.309964,106.78105,11,4/19/2023 16:49,B01493P,Jln. Pinang II Pondok Labu,-6.310414,106.79665,22,4/19/2023 18:18,0
SGUV668Y9R99SQ,dki,"Cagak Maheswara, S.Sos",F,1992,B14,Bekasi Barat - Kuningan,0,B01963P,Kemenkes 2,-6.2287,106.83302,8,4/19/2023 17:18,B04686P,Setiabudi Utara 2,-6.207513,106.8294,15,4/19/2023 18:26,20000
HWSE039Y6X93UH,dki,"T. Dadap Pradana, M.Ak",M,2004,1Q,Rempoa - Blok M,1,B05642P,Taman Puring 2,-6.242596,106.78793,8,4/19/2023 16:30,B01154P,Jln. IKPN Bintaro,-6.25997,106.76787,20,4/19/2023 18:13,3500
ZOPA984W1I14VS,dki,"Oskar Widiastuti, S.Farm",F,1997,5M,Kampung Melayu - Tanah Abang via Cikini,0,B01786P,JPO Blok E,-6.184738,106.81492,29,4/19/2023 16:54,,Blok F,-6.188552,106.81249,31,4/19/2023 18:29,3500
LLLU817W8V49QE,emoney,R.M. Labuh Laksmiwati,F,1984,M7B,BKN - Blok M,0,B01795P,Kalibata City 2,-6.255816,106.85237,7,4/19/2023 17:48,P00254,Tendean,-6.240213,106.83102,20,4/19/2023 18:59,
PPIB205X6F28TO,dki,Shakila Maryadi,F,1988,9A,PGC 2 - Grogol 2,0,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,5,4/19/2023 16:59,P00143,Pancoran Barat Arah Barat,-6.241672,106.8372,9,4/19/2023 18:22,3500
ZPEM538G6L98EX,dki,Danuja Usada,F,2002,4,Pulo Gadung 2 - Tosari,0,P00188,Pramuka BPKP,-6.192192,106.87401,5,4/19/2023 16:03,P00135,Matraman 2,-6.19891,106.8545,9,4/19/2023 17:19,3500
ZQSX434C4G17YF,online,Nadine Utami,M,1975,JAK.46,Pasar Minggu - Jagakarsa,0,B01591P,Jln. SMP 175,-6.319534,106.82512,15,4/19/2023 16:45,B03539P,Sbr. Gg. H. Yusuf Jati Padang,-6.29314,106.82863,27,4/19/2023 17:37,0
VPOE226U6O09LQ,dki,H. Lutfan Nurdiyanti,M,2011,S22,Ciputat - Kampung Rambutan,1,B03033P,Pusdiklat Kemenag 2,-6.312209,106.75252,20,4/19/2023 16:31,B02919P,Pom Bensin Ciputat,-6.321313,106.74627,22,4/19/2023 18:29,3500
VQBO440B0D66NZ,brizzi,Sari Nababan,F,2004,13,Ciledug - Tendean,0,P00096,JORR,-6.236104,106.75488,3,4/19/2023 17:11,P00044,CSW 1,-6.23994,106.79843,10,4/19/2023 18:39,3500
LDDT942E0U75HX,online,"Hj. Ophelia Haryanti, S.Sos",M,2002,9E,Kebayoran Lama - Jelambar,0,B01792P,Juraganan,-6.220342,106.79119,6,4/19/2023 16:00,P00190,Ps. Palmerah,-6.207817,106.79695,11,4/19/2023 17:31,3500
RQDM212U5B45VY,flazz,"Adikara Kurniawan, S.Sos",M,2003,M9,Pinang Ranti - Pluit,0,P00090,Jembatan Dua,-6.143279,106.79352,21,4/19/2023 17:34,P00181,Pluit,-6.115795,106.79037,24,4/19/2023 19:14,3500
OIPR760Q0Q77BA,dki,Karna Waskita,M,1981,JAK.88,Terminal Tanjung Priok - Ancol Barat,1,B05970P,SMA 40,-6.13136,106.84143,12,4/19/2023 17:19,B06875P,Jln. R. E. Martadinata,-6.130036,106.83429,19,4/19/2023 19:15,0
CAUV691F8T00TL,emoney,Aslijan Irawan,F,2009,T11,Poris Plawad - Bundaran Senayan,0,B02871P,Plaza Senayan 1,-6.224748,106.798376,23,4/19/2023 17:14,B04674P,Senayan City,-6.227767,106.798089,24,4/19/2023 18:47,3500
JFOB297V1A37QG,emoney,Garang Utama,F,1997,JAK.16,Cililitan - Condet,1,B03038P,Puskesmas Balekambang,-6.284147,106.85164,14,4/19/2023 17:24,B00410P,Gg. Ayama,-6.27204,106.8671,29,4/19/2023 19:23,0
JYFI487J8O40GY,flazz,Fathonah Saefullah,M,1983,6V,Ragunan - Gelora Bung Karno,1,P00228,SMK 57,-6.290967,106.82365,14,4/19/2023 17:29,P00199,Ragunan,-6.305769,106.81949,16,4/19/2023 18:37,3500
QKEK571M6P51BP,emoney,Darman Purwanti,M,1999,11Q,Kampung Melayu - Pulo Gebang via BKT,1,P00086,Jatinegara RS Premier,-6.221412,106.86807,2,4/19/2023 17:45,B00767P,Hero Basuki Rahmat,-6.22764,106.88296,6,4/19/2023 18:35,3500
GJTT100E0D25VA,dki,Taufik Farida,F,1981,JAK.02,Kampung Melayu - Duren Sawit,1,B02339P,Masjid Jami Attaubah 2,-6.231559,106.87297,29,4/19/2023 17:57,B05706P,Term. Kampung Melayu,-6.224804,106.86697,36,4/19/2023 19:18,0
PGYV574Q2K60AO,dki,Martana Suartini,F,2007,11,Pulo Gebang - Matraman,1,P00080,Imigrasi Jakarta Timur,-6.214632,106.88227,4,4/19/2023 17:42,,,,,,,3500
RCMR345H6K86NT,flazz,Eluh Nugroho,F,2011,1C,Pesanggrahan - Blok M,1,B04684P,Seskoal 1,-6.238155,106.77231,11,4/19/2023 17:31,B02008P,Kolong Tol Guru Saleh,-6.257605,106.76529,37,4/19/2023 19:11,3500
RKHH908X7Y48FW,dki,"Cut Hana Maulana, S.H.",F,1979,3B,Rusun Flamboyan - Cengkareng,1,B04136P,Sbr. Ps. Cengkareng,-6.151851,106.72708,1,4/19/2023 16:23,B00192P,BSI Cengkareng,-6.147973,106.72781,3,4/19/2023 18:09,0
UBQG895E5S43BV,emoney,Tgk. Ilsa Farida,M,1983,R1A,Pantai Maju - Kota,1,B01680P,Jln. Tiang Bendera III,-6.134768,106.80901,5,4/19/2023 16:07,B03165P,RS PIK 2,-6.112549,106.75264,33,4/19/2023 17:26,3500
HXDD216T4R55GG,online,"Drs. Nadia Ramadan, S.Sos",M,1960,M1,Blok M - Kota,1,P00256,MH Thamrin,-6.188149,106.82299,10,4/19/2023 16:18,P00261,Tosari,-6.196892,106.82309,12,4/19/2023 17:23,3500
WQSJ309F9O10VK,dki,drg. Lukman Hidayanto,M,1995,JAK.46,Pasar Minggu - Jagakarsa,0,B03746P,Sbr. Jln. Kebagusan III,-6.309188,106.827,19,4/19/2023 17:23,B01965P,Kementan,-6.294976,106.82448,25,4/19/2023 18:38,0
VUSQ338N4E41TJ,dki,"Ibrahim Prayoga, S.H.",F,2001,7E,Kampung Rambutan - Ragunan,1,B01062P,Jln. Gabus Raya,-6.301222,106.83623,7,4/19/2023 16:46,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,16,4/19/2023 18:32,3500
NDHH240Z8W07KT,dki,Ega Andriani,F,1990,1P,Senen - Blok M,1,B00113P,Bank Indonesia 2,-6.182667,106.82275,18,4/19/2023 17:32,B05442P,St. Gambir 2,-6.17568,106.8307,25,4/19/2023 19:23,3500
EPGO144M4U95JK,emoney,Salman Ramadan,M,1968,7D,Pancoran - Kampung Rambutan,1,B01762P,Jembatan Pintu Satu,-6.300382,106.88363,2,4/19/2023 16:04,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,11,4/19/2023 17:24,3500
MOUS084P4B12AG,emoney,Zizi Nasyiah,M,1985,6H,Senen - Lebak Bulus,0,B02840P,Pintu Air Menteng,-6.19598,106.83266,21,4/19/2023 16:48,P00103,Karet Kuningan,-6.21667,106.830737,28,4/19/2023 18:21,3500
DTGA608B0F39SE,dki,"Tgk. Aris Pradipta, M.M.",F,2010,14,Jakarta International Stadium - Senen,0,B04517P,Sbr. Sunter Icon,-6.134808,106.85595,5,4/19/2023 16:15,B00292P,Danau Agung 1,-6.147281,106.8582,8,4/19/2023 17:59,3500
SOIN877G8O33II,flazz,Margana Narpati,F,1989,BW9,Monas - Pantai Indah Kapuk,0,B06049P,Melody Golf,-6.091746,106.7461,7,4/19/2023 17:06,B06040P,Pantai Maju,-6.093637,106.75068,8,4/19/2023 18:17,0
JOAX775S3B40IF,flazz,"Galang Megantara, S.Ked",M,1989,JIS3,Harmoni - Jakarta International Stadium,1,B04789P,Simpang Danau Sunter Utara Barat,-6.139853,106.85663,11,4/19/2023 16:20,B01745P,Jembatan Item,-6.130078,106.85492,13,4/19/2023 17:32,3500
FLRL985Z2A40GN,dki,Rahayu Rahayu,F,2006,5M,Kampung Melayu - Tanah Abang via Cikini,0,B01786P,JPO Blok E,-6.184738,106.81492,29,4/19/2023 17:41,B02830P,Pharmin,-6.182988,106.81306,30,4/19/2023 19:31,3500
GLBD624I3C74SL,dki,"Dr. Zulfa Tamba, S.E.I",M,1986,2,Pulo Gadung - Monas,1,P00037,Cempaka Tengah,-6.170398,106.86659,8,4/19/2023 17:49,P00192,Pulo Gadung 1,-6.183239,106.90907,15,4/19/2023 19:01,3500
YWUU134D9I59UI,flazz,drg. Lukita Rajata,F,1983,JAK.15,Bulak Turi - Tanjung Priok,1,B03236P,Ruko Enggano,-6.10982,106.88493,1,4/19/2023 17:03,B02620P,Ps. Jongkok,-6.108844,106.93442,30,4/19/2023 18:32,0
FPBG816K4E83IS,emoney,"R. Mila Wahyuni, S.Sos",F,2006,R1A,Pantai Maju - Kota,0,B05252P,SMAK Penabur Enam 1,-6.114247,106.77389,17,4/19/2023 16:44,B00079P,Aston Pluit 1,-6.124693,106.79511,28,4/19/2023 18:36,3500
IHWD727J1O69MO,dki,"Artawan Iswahyudi, M.Pd",M,1991,6N,,1,B06577P,Blok M Jalur 2,-6.243369,106.80188,0,4/19/2023 16:11,,Arsip Nasional RI 2,-6.279481,106.81995,15,4/19/2023 17:43,3500
PPJZ736O2Q36ZU,dki,Aurora Hasanah,F,1990,M11,Pulo Gebang - Pulo Gadung 2,1,P00059,Flyover Radin Inten,-6.215982,106.92438,4,4/19/2023 16:08,P00169,Penggilingan,-6.214132,106.93961,6,4/19/2023 17:49,3500
YOGA167Y1X99ZM,dki,Hj. Rahmi Hartati,F,2010,JAK.112,Terminal Tanah Merah - Pulo Gadung,1,B01516P,Jln. Primanota,-6.168008,106.91097,16,4/19/2023 16:07,B00173P,Boulevard Kelapa Hybrida Raya 2,-6.148396,106.90935,28,4/19/2023 17:00,0
WYVH668M5I74JI,emoney,Darmaji Wahyuni,F,2003,9N,Pinang Ranti - Pramuka,1,P00016,BKN,-6.257751,106.87,0,4/19/2023 16:56,P00064,Garuda Taman Mini,-6.290154,106.88116,1,4/19/2023 18:31,3500
DHKN689S3L33RX,dki,Cager Setiawan,M,1965,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1,B04133P,Sbr. Ps. Bukit Duri,-6.217564,106.85417,39,4/19/2023 17:12,B05772P,Tongtek,-6.21662,106.8628,42,4/19/2023 18:29,0
EATK941R8A96RY,dki,Cawuk Mayasari,F,2002,JAK.42,Kampung Melayu - Pondok Kelapa,0,B04469P,Sbr. SMPN 148,-6.218411,106.89498,19,4/19/2023 16:26,B01578P,Jln. Serdang,-6.228906,106.91459,33,4/19/2023 17:35,0
DXQQ372H8C94BW,dki,Asman Uyainah,F,2005,2,Pulo Gadung - Monas,1,P00014,Bermis,-6.178203,106.89859,14,4/19/2023 17:06,P00192,Pulo Gadung 1,-6.183239,106.90907,15,4/19/2023 18:09,3500
RXTW029L3M44PH,emoney,Zulaikha Yulianti,F,1991,13,Ciledug - Tendean,0,P00136,Mayestik,-6.241921,106.79077,9,4/19/2023 17:42,P00259,Tirtayasa,-6.239207,106.80777,11,4/19/2023 19:29,3500
