transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,ageClasification,Date,Day,tapInHour
ZCKB520A6P36DQ,1.80098E+14,emoney,"Kamaria Megantara, S.IP",M,1997,9H,Blok M - Universitas Indonesia,0,B02678P,Ps. Santa,-6.238971,106.8126,38,4/11/2023 17:36,B05744P,Tirtayasa 1,-6.239279,106.80756,40,4/11/2023 18:35,3500,Adult,4/11/2023,Tuesday,17
PEVA358O0Y46JH,4907208153127941689,brizzi,Cemeti Padmasari,F,1993,7C,Cibubur - BKN,0,B00248P,Cibubur Junction,-6.368735,106.89366,0,4/11/2023 17:38,P00016,BKN,-6.257751,106.87,1,4/11/2023 18:40,3500,Adult,4/11/2023,Tuesday,17
VMDM559H9E81TY,2296212953530805,dki,"Gamanto Maheswara, S.H.",F,1974,JAK.42,Kampung Melayu - Pondok Kelapa,0,B02604P,Ps. Enjo 2,-6.214775,106.87785,7,4/11/2023 17:30,B02070P,Komplek Wijaya Kusuma 1,-6.229588,106.90531,29,4/11/2023 18:42,0,Elderly,4/11/2023,Tuesday,17
SHFS698L0I10UU,2552369444600479,dki,Nalar Winarno,F,1982,8C,Kebayoran Lama - Tanah Abang,0,B05837P,Univ. Satya Negara,-6.241863,106.78286,1,4/11/2023 16:40,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,29,4/11/2023 18:25,3500,Adult,4/11/2023,Tuesday,16
VPYH428G9E43DA,3563151380900971,dki,Indah Habibi,M,1979,3F,Kalideres - Gelora Bung Karno,0,P00282,Grogol 2 Arah Selatan,-6.167435,106.78856,18,4/11/2023 16:35,P00147,Pasar Baru,-6.166129,106.83483,25,4/11/2023 18:16,3500,Adult,4/11/2023,Tuesday,16
QCKH332I9J01EX,4846285352667528,dki,Ilyas Rahimah,F,1984,JAK.21,Cililitan - Dwikora,1,B00255P,Cililitan Besar 1,-6.263567,106.86709,30,4/11/2023 17:41,B02828P,PGC Dalam,-6.261841,106.8657,31,4/11/2023 18:57,0,Adult,4/11/2023,Tuesday,17
AXLN238J7Y90BZ,6563524092020960,dki,Hendra Andriani,M,1992,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0,B06660P,Kasi Dikdas 1,-6.222363,106.92318,11,4/11/2023 16:06,B06662P,Jln. I Gusti Ngurah Rai 1,-6.216178,106.92742,16,4/11/2023 17:58,0,Adult,4/11/2023,Tuesday,16
RMRT687K0N61IO,4673419635061948,dki,Martaka Wijaya,M,1989,JAK.54,Grogol - Benhil,1,B04293P,Sbr. RS Pelni Petamburan,-6.192916,106.80556,23,4/11/2023 17:46,B00311P,Dipo Tower,-6.203007,106.80074,30,4/11/2023 19:01,0,Adult,4/11/2023,Tuesday,17
AETK021D4S23EW,4684647405560965,dki,Indra Laksmiwati,M,1987,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,0,B00591P,Gebu Minang,-6.225359,106.85576,11,4/11/2023 17:58,B05920P,Yayasan Mambaul Ula,-6.25935,106.8643,26,4/11/2023 19:07,0,Adult,4/11/2023,Tuesday,17
EARW227H9K84TN,2.13115E+14,emoney,Estiono Simbolon,F,1994,JAK.80,Rawa Buaya - Rawa Kompeni,0,B05090P,Simpang Prepedan Benda Raya,-6.106575,106.70192,25,4/11/2023 16:09,B02485P,MTsN 37,-6.09791,106.70237,39,4/11/2023 17:40,0,Adult,4/11/2023,Tuesday,16
ZYJE490J6O50SD,4087795255830674,dki,Vera Saputra,M,1991,JAK.11,Tanah Abang - Kebayoran Lama,1,B01306P,Jln. KS Tubun II,-6.1919,106.80579,36,4/11/2023 16:35,B02505P,Museum Textile,-6.188656,106.80954,39,4/11/2023 17:43,0,Adult,4/11/2023,Tuesday,16
IRFD328A2Q81EX,4309038731411054,dki,R. Viktor Winarno,F,1999,4E,Rusun Jatinegara Kaum - Pulo Gadung,1,B00041P,Ananda Pulo Gadung,-6.185254,106.90716,2,4/11/2023 17:26,B02847P,Pintu Kawasan 1,-6.189631,106.90646,4,4/11/2023 18:58,0,Teenager,4/11/2023,Tuesday,17
DRSV959S7U97MK,4693229754928686,dki,Laila Pratama,F,1986,S31,Bintaro - Fatmawati,0,B00148P,Bintaro Xchange,-6.286813,106.72865,0,4/11/2023 17:20,B05488P,St. MRT Fatmawati,-6.292589,106.7936,2,4/11/2023 18:26,20000,Adult,4/11/2023,Tuesday,17
LJHJ181U4K95JU,2715637868237109,dki,Sutan Bahuwarna Uyainah,M,1996,JAK.23,Senen - Pisangan Baru,1,B06129P,BPPK Jakarta,-6.189843,106.858846,16,4/11/2023 16:44,B03201P,RSPAD 3,-6.175462,106.83922,32,4/11/2023 18:39,0,Adult,4/11/2023,Tuesday,16
AIPL482P5J48MZ,3502800039632328,dki,Kamila Puspita,F,2003,6V,Ragunan - Gelora Bung Karno,0,P00053,Duren Tiga,-6.252377,106.82697,8,4/11/2023 17:09,P00254,Tendean,-6.240213,106.83102,10,4/11/2023 19:08,3500,Teenager,4/11/2023,Tuesday,17
XIJX189D4F25GZ,6515621790318925,dki,Iriana Riyanti,M,1996,JAK.50,Kalideres - Puri Kembangan,1,B01334P,Jln. Madrasah I Bojong Raya,-6.168523,106.7341,11,4/11/2023 16:25,B04479P,Sbr. SMPN 205,-6.170212,106.70691,38,4/11/2023 17:43,0,Adult,4/11/2023,Tuesday,16
LYTY864F5E30SG,4.44543E+12,online,R.M. Langgeng Nashiruddin,F,2008,M4,Pulo Gadung 2 - Dukuh Atas 2,1,P00269,Velodrome,-6.193468,106.8883,10,4/11/2023 17:09,P00193,Pulo Gadung 2,-6.183098,106.90872,15,4/11/2023 19:08,3500,Teenager,4/11/2023,Tuesday,17
WYNN959K9S24WL,5512989045494139,dki,Samsul Iswahyudi,F,2005,JAK.46,Pasar Minggu - Jagakarsa,1,B00485P,Gg. H. Yusuf Jati Pdang,-6.292902,106.8287,13,4/11/2023 16:12,B01407P,Jln. Mujair Raya,-6.299485,106.83347,16,4/11/2023 17:05,0,Teenager,4/11/2023,Tuesday,16
HHDJ494K7Z32EQ,4389022563393310,dki,Titi Prasetya,F,2002,1P,Senen - Blok M,1,B00222P,Bundaran Senayan 2,-6.227877,106.80068,3,4/11/2023 16:00,B00694P,Grand Sahid,-6.210975,106.82059,10,4/11/2023 16:52,3500,Teenager,4/11/2023,Tuesday,16
PDRD257G1Q93SO,4.232E+12,online,Dalima Winarsih,F,2008,5F,Kampung Melayu - Tanah Abang,0,B05925P,Yayasan Muhammadiyah 2,-6.196871,106.81431,23,4/11/2023 16:02,B03297P,Rusun Tanah Abang 2,-6.192171,106.81474,25,4/11/2023 17:35,3500,Teenager,4/11/2023,Tuesday,16
QUTU545H3R53YV,6540672233441260,dki,"Emil Widiastuti, S.Gz",M,1998,JAK.11,Tanah Abang - Kebayoran Lama,1,B03150P,RS Medika Permata Hijau 3,-6.218375,106.77849,11,4/11/2023 16:48,B00876P,Jln. Asshofa Raya,-6.213287,106.78166,16,4/11/2023 18:33,0,Teenager,4/11/2023,Tuesday,16
TUHO942M2S85HE,1.8003E+14,emoney,Putri Handayani,F,2003,JAK.112,Terminal Tanah Merah - Pulo Gadung,0,B04854P,Simpang Jln. Bongo Raya,-6.170743,106.91001,17,4/11/2023 16:30,B04360P,Sbr. SDN Pegangsaan Dua 07,-6.175269,106.91112,21,4/11/2023 17:28,0,Teenager,4/11/2023,Tuesday,16
RCGM865L7J70ZL,3.7466E+14,emoney,Luhung Permadi,F,2005,6D,Stasiun Tebet - Karet via Underpass,0,B03305P,Sahid Sudirman Center,-6.211191,106.81794,12,4/11/2023 16:22,B01834P,Karet Pedurenan 2,-6.221462,106.82109,14,4/11/2023 18:00,3500,Teenager,4/11/2023,Tuesday,16
WSIX193F7O63ZI,4.57801E+12,online,Ir. Usman Megantara,F,1991,JAK.08,Roxy - Benhil,0,B05453P,St. Karet,-6.200377,106.81546,24,4/11/2023 17:23,B01904P,Kel. Benhil,-6.201552,106.80809,27,4/11/2023 19:20,0,Adult,4/11/2023,Tuesday,17
ZVJP720L3R20PR,5.87538E+11,flazz,"Raisa Putra, M.Ak",F,1989,7D,Pancoran - Kampung Rambutan,0,B05745P,TIS Square,-6.243169,106.84798,1,4/11/2023 16:05,B01416P,Jln. Nangka,-6.306392,106.89015,23,4/11/2023 17:10,3500,Adult,4/11/2023,Tuesday,16
DINV089A1T58JR,3560553042793780,dki,"Danu Pradipta, S.Pd",M,1977,JAK.112,Terminal Tanah Merah - Pulo Gadung,0,B00169P,Boulevard Janur Elok Raya 1,-6.150581,106.90954,5,4/11/2023 16:06,B05150P,Simpang Seruling Musik Raya,-6.17436,106.9095,22,4/11/2023 17:13,0,Elderly,4/11/2023,Tuesday,16
CAZK396U9Z27SL,1.8006E+14,emoney,R. Sabrina Megantara,M,1997,11K,Rusun Komarudin - Penggilingan,1,P00169,Penggilingan,-6.214132,106.93961,0,4/11/2023 17:05,B03281P,Rusun Komarudin,-6.208781,106.94252,1,4/11/2023 19:02,0,Adult,4/11/2023,Tuesday,17
LTXE420G4Y18MX,4582951929146910,dki,H. Jarwadi Suartini,M,2002,JAK.11,Tanah Abang - Kebayoran Lama,0,B02972P,Pospol Jati Bunder,-6.189707,106.81317,8,4/11/2023 16:00,B03151P,RS Medika Permata Hijau 4,-6.218438,106.77855,38,4/11/2023 17:34,0,Teenager,4/11/2023,Tuesday,16
YOIW680M0Q21RY,1.80006E+14,emoney,R.A. Puti Permadi,M,1987,9D,Pasar Minggu - Tanah Abang,1,B03183P,RS Tria Dipa,-6.250297,106.84261,13,4/11/2023 16:54,B02972P,Pospol Jati Bunder,-6.189707,106.81317,46,4/11/2023 18:18,3500,Adult,4/11/2023,Tuesday,16
IRYI803K3F62QS,4684821109015770,dki,Paramita Budiyanto,F,1997,8C,Kebayoran Lama - Tanah Abang,0,B01974P,Kesatrian Kowal Cut Nyak Dhien,-6.194307,106.81436,22,4/11/2023 17:13,B02972P,Pospol Jati Bunder,-6.189707,106.81317,27,4/11/2023 18:22,3500,Adult,4/11/2023,Tuesday,17
JWPL718T8L58QY,2.13146E+14,emoney,Raina Kusmawati,F,1996,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1,B01795P,Kalibata City 2,-6.255816,106.85237,6,4/11/2023 16:26,B05517P,STEKPI,-6.255574,106.84966,8,4/11/2023 17:32,0,Adult,4/11/2023,Tuesday,16
VGDN377H8Z50GY,1.80063E+14,emoney,Bajragin Usada,M,2008,5,Matraman Baru - Ancol,1,P00142,Pal Putih,-6.184631,106.84402,7,4/12/2023 6:47,P00253,Tegalan,-6.203101,106.85715,12,4/12/2023 7:43,3500,Teenager,4/12/2023,Wednesday,6
IBSC093L5S23HR,4885331907664776,dki,Gandi Widodo,F,1997,6C,Stasiun Tebet - Karet via Patra Kuningan,0,B01963P,Kemenkes 2,-6.2287,106.83302,13,4/12/2023 6:24,B03307P,Sampoerna Strategic,-6.217152,106.81892,21,4/12/2023 7:16,3500,Adult,4/12/2023,Wednesday,6
XETL379J2Y99ZP,6.39099E+11,flazz,Surya Wacana,F,1978,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0,B05587P,Taman Elok 1,-6.195743,106.93526,23,4/12/2023 6:34,B03090P,Raya Penggilingan,-6.183068,106.93194,29,4/12/2023 7:14,3500,Adult,4/12/2023,Wednesday,6
UDGS850M8O64WM,5.70928E+11,flazz,Embuh Mardhiyah,M,1982,12,Tanjung Priok - Pluit,0,P00239,Sunter Boulevard Barat,-6.14965,106.889,5,4/12/2023 5:31,P00098,Kali Besar Barat,-6.135355,106.81143,15,4/12/2023 5:58,3500,Adult,4/12/2023,Wednesday,5
HOOS025Y0H62GT,2251412124634980,dki,Tirta Siregar,F,1993,1T,Cibubur - Balai Kota,0,B00127P,Benhil 3,-6.21601,106.81632,3,4/12/2023 6:23,B00694P,Grand Sahid,-6.210975,106.82059,6,4/12/2023 7:22,20000,Adult,4/12/2023,Wednesday,6
BBMW851U3N73VB,2.13156E+14,emoney,"R. Devi Hariyah, S.T.",M,1974,JAK.18,Kalibata - Kuningan,0,B00243P,Cervino Village,-6.224355,106.85165,25,4/12/2023 6:37,B04699P,Simpang Al Barkah Dr Saharjo,-6.220395,106.84653,40,4/12/2023 7:10,0,Elderly,4/12/2023,Wednesday,6
ZJKV682C2F81HU,3587341902618993,dki,Darmanto Rajasa,F,1991,JAK.03,Lebak Bulus - Andara,1,B03416P,SDN Pondok Labu 11,-6.313269,106.80221,2,4/12/2023 5:51,B00899P,Jln. Baros,-6.311046,106.784,12,4/12/2023 6:47,0,Adult,4/12/2023,Wednesday,5
GDKT747L6S02TJ,6510013988638519,dki,"Cagak Maheswara, S.Sos",F,1992,B14,Bekasi Barat - Kuningan,1,B00795P,Imperium,-6.210363,106.83059,1,4/12/2023 5:23,B01853P,Kayuringin 2,-6.245948,106.99247,16,4/12/2023 5:50,20000,Adult,4/12/2023,Wednesday,5
FWQZ878R6Z39TR,3580401035990896,dki,"T. Dadap Pradana, M.Ak",M,2004,1Q,Rempoa - Blok M,0,B05781P,TPU Bungur,-6.247208,106.77889,15,4/12/2023 6:49,B06578P,Blok M Jalur 3,-6.243426,106.80188,24,4/12/2023 7:19,3500,Teenager,4/12/2023,Wednesday,6
NPLP803L9V09CB,5541851157087967,dki,"Oskar Widiastuti, S.Farm",F,1997,5M,Kampung Melayu - Tanah Abang via Cikini,1,B05433P,Pegangsaan Timur,-6.199263,106.84205,17,4/12/2023 5:30,B02387P,Matraman 4,-6.199782,106.8545,23,4/12/2023 5:53,3500,Adult,4/12/2023,Wednesday,5
IJRL966N0N95RN,3.47204E+14,emoney,R.M. Labuh Laksmiwati,F,1984,M7B,BKN - Blok M,1,P00254,Tendean,-6.240213,106.83102,12,4/12/2023 6:01,P00129,Mampang Prapatan,-6.242699,106.82572,14,4/12/2023 6:36,3500,Adult,4/12/2023,Wednesday,6
IXQT890U2X71AP,3536759468239783,dki,Shakila Maryadi,F,1988,9A,PGC 2 - Grogol 2,1,P00281,Slipi Petamburan Arah Selatan,-6.201948,106.79998,4,4/12/2023 5:55,P00216,Semanggi,-6.22111,106.81354,6,4/12/2023 6:48,3500,Adult,4/12/2023,Wednesday,5
MDWG733L9S45XQ,6575130739600630,dki,Danuja Usada,F,2002,4,Pulo Gadung 2 - Tosari,1,P00159,Pasar Rumput,-6.207125,106.84112,2,4/12/2023 5:36,P00135,Matraman 2,-6.19891,106.8545,4,4/12/2023 6:03,3500,Teenager,4/12/2023,Wednesday,5
WDWI032G7N72KT,4.05684E+12,online,Nadine Utami,M,1975,JAK.46,Pasar Minggu - Jagakarsa,1,B00608P,Gelanggang Remaja Pasar Minggu,-6.284615,106.83787,5,4/12/2023 5:26,B01062P,Jln. Gabus Raya,-6.301222,106.83623,17,4/12/2023 5:53,0,Elderly,4/12/2023,Wednesday,5
LTFW364V1A79FZ,4532407180860336,dki,H. Lutfan Nurdiyanti,M,2011,S22,Ciputat - Kampung Rambutan,0,B05291P,SMK Darussalam,-6.319946,106.74598,1,4/12/2023 5:52,B03032P,Pusdiklat Kemenag 1,-6.312075,106.75228,3,4/12/2023 6:32,3500,Teenager,4/12/2023,Wednesday,5
AAXL965W0O84WH,4556326832434362836,brizzi,Sari Nababan,F,2004,13,Ciledug - Tendean,1,P00096,JORR,-6.236104,106.75488,10,4/12/2023 6:05,P00001,Adam Malik,-6.236466,106.74786,11,4/12/2023 6:34,3500,Teenager,4/12/2023,Wednesday,6
UOBF198O5N20GH,4.96928E+12,online,"Hj. Ophelia Haryanti, S.Sos",M,2002,9E,Kebayoran Lama - Jelambar,1,B00058P,Apartemen Simprug Teras,-6.232197,106.78874,19,4/12/2023 5:12,P00155,Pasar Kebayoran Lama,-6.238413,106.78323,20,4/12/2023 6:01,3500,Teenager,4/12/2023,Wednesday,5
OLIP549D5D68FY,5.02035E+11,flazz,"Adikara Kurniawan, S.Sos",M,2003,M9,Pinang Ranti - Pluit,1,P00093,Jembatan Tiga Arah Utara,-6.133383,106.79267,2,4/12/2023 5:12,P00145,Pancoran Tugu Arah Barat,-6.2433,106.84388,16,4/12/2023 6:10,3500,Teenager,4/12/2023,Wednesday,5
YRTE716Q9N60ON,5430018591726410,dki,Karna Waskita,M,1981,JAK.88,Terminal Tanjung Priok - Ancol Barat,0,B00722P,Gunung Sahari Mangga Dua Timur,-6.137032,106.83254,20,4/12/2023 5:26,B05989P,Jln. Ancol Barat 6,-6.12481,106.81983,36,4/12/2023 6:11,0,Adult,4/12/2023,Wednesday,5
JHAB865S3W84SD,3.78872E+14,emoney,Aslijan Irawan,F,2009,T11,Poris Plawad - Bundaran Senayan,1,P00206,RS Harapan Kita Arah Utara,-6.184489,106.79674,6,4/12/2023 6:31,B05720P,Term. Poris Plawad,-6.172859,106.66501,24,4/12/2023 7:24,3500,Teenager,4/12/2023,Wednesday,6
ZOQO575U1P57RK,3.43852E+14,emoney,Garang Utama,F,1997,JAK.16,Cililitan - Condet,0,B02144P,Lippo Mall Kramat Jati,-6.270835,106.86741,4,4/12/2023 5:11,B01393P,Jln. Mesjid Al Mabruk,-6.28435,106.85293,20,4/12/2023 6:01,0,Adult,4/12/2023,Wednesday,5
XCZM952I9X93XM,6.76293E+11,flazz,Fathonah Saefullah,M,1983,6V,Ragunan - Gelora Bung Karno,0,P00259,Tirtayasa,-6.239207,106.80777,12,4/12/2023 6:59,P00133,Masjid Agung,-6.236483,106.79845,13,4/12/2023 7:23,3500,Adult,4/12/2023,Wednesday,6
RWQR279Y2E43HU,2.13191E+14,emoney,Darman Purwanti,M,1999,11Q,Kampung Melayu - Pulo Gebang via BKT,0,B02335P,Masjid Jami At Taqwa 2,-6.229704,106.8962,18,4/12/2023 5:30,B05256P,SMAN 100,-6.228401,106.88494,21,4/12/2023 6:21,3500,Teenager,4/12/2023,Wednesday,5
KHDT480L9N99GY,2295833910329055,dki,Taufik Farida,F,1981,JAK.02,Kampung Melayu - Duren Sawit,0,B05023P,Simpang Pahlawan Revolusi 1,-6.238658,106.899461,28,4/12/2023 5:33,B03135P,RS Duren Sawit 2,-6.232262,106.91019,39,4/12/2023 6:12,0,Adult,4/12/2023,Wednesday,5
RCDE558G7L77ST,4968156435384914,dki,Martana Suartini,F,2007,11,Pulo Gebang - Matraman,0,P00233,St. Jatinegara 2,-6.215601,106.86805,13,4/12/2023 6:37,P00086,Jatinegara RS Premier,-6.221412,106.86807,14,4/12/2023 7:34,3500,Teenager,4/12/2023,Wednesday,6
HQMW642O8N07YI,6.76367E+11,flazz,Eluh Nugroho,F,2011,1C,Pesanggrahan - Blok M,0,B05833P,Univ. Moestopo Bintaro,-6.258469,106.76529,1,4/12/2023 6:31,B00147P,Bintaro Park VIew,-6.257977,106.75969,5,4/12/2023 7:03,3500,Teenager,4/12/2023,Wednesday,6
UVNJ882A6W55PS,4384653483539395,dki,"Cut Hana Maulana, S.H.",F,1979,3B,Rusun Flamboyan - Cengkareng,0,B06299P,Jln. Kayu Besar Dalam,-6.122739,106.73129,2,4/12/2023 6:36,B02195P,Mall Taman Palem 3,-6.140548,106.73011,6,4/12/2023 7:28,0,Adult,4/12/2023,Wednesday,6
WRNZ340S3W47KH,2.13155E+14,emoney,Tgk. Ilsa Farida,M,1983,R1A,Pantai Maju - Kota,0,B06040P,Pantai Maju,-6.093637,106.75068,0,4/12/2023 5:42,B03322P,SD Diakonia 1,-6.112155,106.7893,23,4/12/2023 6:41,3500,Adult,4/12/2023,Wednesday,5
PIZG211X9P93GP,4.68222E+12,online,"Drs. Nadia Ramadan, S.Sos",M,1960,M1,Blok M - Kota,0,P00183,Polda Metro Jaya,-6.221094,106.81028,5,4/12/2023 5:29,P00104,Karet Sudirman,-6.212457,106.82003,7,4/12/2023 6:12,3500,Elderly,4/12/2023,Wednesday,5
LTMV275S2N09AL,3589380857722689,dki,drg. Lukman Hidayanto,M,1995,JAK.46,Pasar Minggu - Jagakarsa,1,B00001P,18 Office Park,-6.299146,106.8321,19,4/12/2023 5:41,B00536P,Gg. Puskesmas Kebagusan Raya,-6.296645,106.8273,21,4/12/2023 6:28,0,Adult,4/12/2023,Wednesday,5
EYWE309S1T33YD,4394677357168120,dki,"Ibrahim Prayoga, S.H.",F,2001,7E,Kampung Rambutan - Ragunan,0,B02831P,Phe Tower Kebagusan,-6.299876,106.83323,16,4/12/2023 5:50,B02868P,Plaza Oleos,-6.29771,106.82965,17,4/12/2023 6:39,3500,Teenager,4/12/2023,Wednesday,5
SWEI536M1T04IK,3.46911E+14,emoney,Zizi Nasyiah,M,1985,6H,Senen - Lebak Bulus,1,P00128,Lebak Bulus,-6.289413,106.77415,0,4/12/2023 5:48,P00121,Kuningan Timur,-6.234731,106.82902,15,4/12/2023 6:39,3500,Adult,4/12/2023,Wednesday,5
JUQN945Y5A72LR,2247096843683316,dki,"Tgk. Aris Pradipta, M.M.",F,2010,14,Jakarta International Stadium - Senen,1,B01311P,Jln. Kwitang Timur,-6.173788,106.85185,2,4/12/2023 5:12,B03885P,Sbr. Jembatan Sukamulya III,-6.170489,106.85205,3,4/12/2023 6:07,3500,Teenager,4/12/2023,Wednesday,5
PZWO107V6P74JS,6.7599E+11,flazz,Margana Narpati,F,1989,BW9,Monas - Pantai Indah Kapuk,1,B02476P,Monas 2,-6.175999,106.82311,7,4/12/2023 5:12,B02477P,Monas 3,-6.178787,106.82304,8,4/12/2023 5:40,0,Adult,4/12/2023,Wednesday,5
XODR687J2V56AS,6.3904E+11,flazz,"Galang Megantara, S.Ked",M,1989,JIS3,Harmoni - Jakarta International Stadium,0,P00114,Kemayoran Landas Pacu Timur,-6.152181,106.85424,9,4/12/2023 6:16,P00161,Pecenongan,-6.16771,106.82819,12,4/12/2023 6:59,3500,Adult,4/12/2023,Wednesday,6
KLWU444B2F78WC,4947438345710982,dki,Rahayu Rahayu,F,2006,5M,Kampung Melayu - Tanah Abang via Cikini,1,B02994P,PTUN Jakarta,-6.196388,106.84025,16,4/12/2023 6:12,B05707P,Term. Kampung Melayu 2,-6.224516,106.86685,30,4/12/2023 7:06,3500,Teenager,4/12/2023,Wednesday,6
HWGP887Y5K16AP,3539535695881465,dki,"Dr. Zulfa Tamba, S.E.I",M,1986,2,Pulo Gadung - Monas,0,P00202,Rawa Selatan,-6.173925,106.85809,9,4/12/2023 6:40,P00137,Monas,-6.176248,106.82286,19,4/12/2023 7:08,3500,Adult,4/12/2023,Wednesday,6
OSNJ680O3L58LB,3.44304E+14,emoney,"R. Mila Wahyuni, S.Sos",F,2006,R1A,Pantai Maju - Kota,1,B00917P,Jln. BB Utara,-6.120279,106.79409,12,4/12/2023 5:38,B00242P,Centro Metro Broadway,-6.116362,106.76143,29,4/12/2023 6:14,3500,Teenager,4/12/2023,Wednesday,5
CFDN963C5W16SM,3544931989278653,dki,"Artawan Iswahyudi, M.Pd",M,1991,6N,Ragunan - Blok M via Kemang,0,B00039P,Ampera Garden,-6.288794,106.81818,6,4/12/2023 5:29,B00066P,Arsip Nasional RI 1,-6.279439,106.81987,10,4/12/2023 6:26,3500,Adult,4/12/2023,Wednesday,5
YNRC358X2Y55HU,4017802962833960,dki,Aurora Hasanah,F,1990,M11,Pulo Gebang - Pulo Gadung 2,0,P00102,Kampung Sumur,-6.214412,106.91189,6,4/12/2023 5:29,P00058,Flyover Klender,-6.213596,106.90306,7,4/12/2023 6:22,3500,Adult,4/12/2023,Wednesday,5
JYUO788R2D93TM,5465310774429054,dki,Hj. Rahmi Hartati,F,2010,JAK.112,Terminal Tanah Merah - Pulo Gadung,0,B01067P,Jln. Gading Mas Barat IV,-6.167384,106.91019,14,4/12/2023 5:13,B04854P,Simpang Jln. Bongo Raya,-6.170743,106.91001,17,4/12/2023 6:13,0,Teenager,4/12/2023,Wednesday,5
CVBZ821V1A46BZ,3.47394E+14,emoney,Darmaji Wahyuni,F,2003,9N,Pinang Ranti - Pramuka,0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,4/12/2023 6:29,P00016,BKN,-6.257751,106.87,2,4/12/2023 7:17,3500,Teenager,4/12/2023,Wednesday,6
IHKR505G6S53OO,4723250872219869,dki,Cager Setiawan,M,1965,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,0,B03675P,Sbr. Jln. Cikoko Timur I,-6.244364,106.85867,19,4/12/2023 5:06,B05440P,St. Duren Kalibata 4,-6.255071,106.85506,23,4/12/2023 5:45,0,Elderly,4/12/2023,Wednesday,5
WUXW453L7J88RS,3545499820365948,dki,Cawuk Mayasari,F,2002,JAK.42,Kampung Melayu - Pondok Kelapa,1,B03484P,Sbr. Dirjen Anggaran,-6.227253,106.898692,18,4/12/2023 5:13,B03953P,Sbr. Klinik Win Medika,-6.22016,106.89843,22,4/12/2023 6:04,0,Teenager,4/12/2023,Wednesday,5
WCEL891N7W03NA,2718070346782735,dki,Asman Uyainah,F,2005,2,Pulo Gadung - Monas,0,P00202,Rawa Selatan,-6.173925,106.85809,9,4/12/2023 5:05,P00161,Pecenongan,-6.16771,106.82819,18,4/12/2023 5:30,3500,Teenager,4/12/2023,Wednesday,5
NCWN530Y6H23AP,3.42532E+14,emoney,Zulaikha Yulianti,F,1991,13,Ciledug - Tendean,1,P00044,CSW 1,-6.23994,106.79843,3,4/12/2023 6:51,P00268,Velbak,-6.239433,106.78552,5,4/12/2023 7:19,3500,Adult,4/12/2023,Wednesday,6
OQBF763Y1J89KH,3.49944E+14,emoney,Oliva Sirait,M,1983,7P,Pondok Kelapa - BKN,1,B02032P,Komplek Dolog Jaya,-6.24794,106.91572,15,4/12/2023 6:28,B01624P,Jln. Swakarsa III Pondok Kelapa,-6.244759,106.94249,30,4/12/2023 7:02,3500,Adult,4/12/2023,Wednesday,6
MKKW649K3I71HO,4428582927102421723,brizzi,"dr. Belinda Handayani, S.E.",M,2002,JAK.02,Kampung Melayu - Duren Sawit,0,B02665P,Ps. Pondok Bambu 1,-6.238102,106.90243,29,4/12/2023 5:14,B00636P,Gereja Santa Anna 1,-6.233953,106.90998,33,4/12/2023 5:41,0,Teenager,4/12/2023,Wednesday,5
EIMS335I3L13GG,5.66172E+11,flazz,Laila Simanjuntak,F,1992,11,Pulo Gebang - Matraman,1,P00151,Pasar Enjo,-6.214881,106.87819,3,4/12/2023 6:56,P00080,Imigrasi Jakarta Timur,-6.214632,106.88227,4,4/12/2023 7:42,3500,Adult,4/12/2023,Wednesday,6
LGTT399I5X14NT,2.13122E+14,emoney,Pranata Wahyudin,F,2009,JAK.36,Cilangkap - Cililitan,0,B02638P,Ps. Kramat Jati 2,-6.269037,106.86664,40,4/12/2023 5:35,B01428P,Jln. Olahraga 1 Raya Bogor,-6.267006,106.86595,41,4/12/2023 6:17,0,Teenager,4/12/2023,Wednesday,5
IFSC433E7C08GH,3527853482331808,dki,Puti Paris Marpaung,M,2003,13B,Puri Beta - Pancoran Barat,1,P00106,Kebayoran Lama,-6.23834,106.77752,8,4/12/2023 6:00,P00096,JORR,-6.236104,106.75488,12,4/12/2023 6:35,3500,Teenager,4/12/2023,Wednesday,6
FVFY825T6L53EA,5542490449138301,dki,Sutan Narji Nasyidah,M,2001,1Q,Rempoa - Blok M,1,B02540P,One Park Residences,-6.245436,106.78844,9,4/12/2023 6:58,B00959P,Jln. Bungur,-6.247708,106.7814,11,4/12/2023 7:48,3500,Teenager,4/12/2023,Wednesday,6
